transaction_id,merchant_id,transaction_date,amount,currency,status,payment_method,transaction_type,fee_charged
13380,6,2023-06-20,501833,NGN,successful,mobile_money,payment,5018.33
13381,6,2023-06-07,2000997,NGN,successful,mobile_money,payment,20009.97
13382,6,2023-06-16,1507490,NGN,successful,bank_transfer,payment,15074.9
13383,6,2023-06-18,401854,NGN,successful,bank_transfer,payment,4018.54
13384,6,2023-06-19,650695,NGN,failed,card,payment,0
13385,6,2023-06-05,1031896,NGN,successful,ussd,payment,10318.96
13386,6,2023-06-21,1258966,NGN,successful,ussd,payment,12589.66
13387,6,2023-06-08,410828,NGN,failed,card,payment,0
13388,6,2023-06-14,197064,NGN,successful,mobile_money,payment,1970.64
13389,6,2023-06-18,1142341,NGN,failed,card,payment,0
13390,6,2023-06-10,2674253,NGN,failed,card,payment,0
13391,6,2023-06-26,1837030,NGN,successful,ussd,payment,18370.3
13392,6,2023-06-28,1726766,NGN,successful,bank_transfer,payment,17267.66
13393,6,2023-06-25,1682151,NGN,successful,bank_transfer,payment,16821.51
13394,6,2023-06-23,2582673,NGN,successful,bank_transfer,payment,25826.73
13395,6,2023-06-12,488233,NGN,failed,ussd,payment,0
13396,6,2023-06-12,2235848,NGN,successful,mobile_money,payment,22358.48
13397,6,2023-06-09,2502579,NGN,successful,ussd,payment,25025.79
13398,6,2023-06-24,2294786,NGN,successful,mobile_money,payment,22947.86
13399,6,2023-06-04,1325085,NGN,successful,ussd,payment,13250.85
13400,6,2023-06-25,724237,NGN,successful,ussd,payment,7242.37
13401,6,2023-06-05,2798545,NGN,failed,card,payment,0
13402,6,2023-06-23,618038,NGN,successful,card,refund,6180.38
13403,6,2023-06-08,2063094,NGN,successful,bank_transfer,payment,20630.94
13404,6,2023-06-06,597634,NGN,successful,ussd,payment,5976.34
13405,6,2023-06-28,1612171,NGN,successful,ussd,payment,16121.71
13406,6,2023-06-23,2955317,NGN,successful,ussd,payment,29553.17
13407,6,2023-06-13,1073186,NGN,successful,bank_transfer,payment,10731.86
13408,6,2023-06-19,266614,NGN,failed,mobile_money,payment,0
13409,6,2023-06-06,2832390,NGN,successful,bank_transfer,payment,28323.9
13410,6,2023-06-20,540074,NGN,successful,bank_transfer,payment,5400.74
13411,6,2023-06-14,900892,NGN,successful,ussd,refund,9008.92
13412,6,2023-06-09,1713805,NGN,successful,bank_transfer,payment,17138.05
13413,6,2023-06-20,705457,NGN,successful,ussd,payment,7054.57
13414,6,2023-06-08,1956919,NGN,pending,mobile_money,payment,0
13415,6,2023-06-15,1948208,NGN,successful,ussd,payment,19482.08
13416,6,2023-06-04,519434,NGN,successful,ussd,payment,5194.34
13417,6,2023-07-13,1528183,NGN,successful,mobile_money,payment,15281.83
13418,6,2023-07-13,2419910,NGN,successful,mobile_money,payment,24199.1
13419,6,2023-07-20,2392721,NGN,successful,bank_transfer,payment,23927.21
13420,6,2023-07-25,2307016,NGN,successful,bank_transfer,payment,23070.16
13421,6,2023-07-01,891881,NGN,successful,mobile_money,payment,8918.81
13422,6,2023-07-24,1942858,NGN,successful,bank_transfer,payment,19428.58
13423,6,2023-07-16,1385216,NGN,successful,mobile_money,payment,13852.16
13424,6,2023-07-24,2102018,NGN,successful,bank_transfer,payment,21020.18
13425,6,2023-07-19,112904,NGN,successful,card,payment,1129.04
13426,6,2023-07-24,999996,NGN,successful,mobile_money,payment,9999.96
13427,6,2023-07-04,213013,NGN,successful,card,payment,2130.13
13428,6,2023-07-01,1605160,NGN,successful,mobile_money,payment,16051.6
13429,6,2023-07-16,2829955,NGN,successful,bank_transfer,payment,28299.55
13430,6,2023-07-13,1457403,NGN,successful,card,payment,14574.03
13431,6,2023-07-17,1271534,NGN,successful,ussd,payment,12715.34
13432,6,2023-07-11,2206152,NGN,successful,mobile_money,payment,22061.52
13433,6,2023-07-24,2630937,NGN,successful,bank_transfer,payment,26309.37
13434,6,2023-07-08,1323920,NGN,successful,ussd,payment,13239.2
13435,6,2023-07-17,525785,NGN,successful,mobile_money,payment,5257.85
13436,6,2023-07-18,147142,NGN,successful,card,payment,1471.42
13437,6,2023-07-02,1268134,NGN,successful,bank_transfer,payment,12681.34
13438,6,2023-07-23,2984511,NGN,successful,ussd,refund,29845.11
13439,6,2023-07-01,1907961,NGN,successful,bank_transfer,payment,19079.61
13440,6,2023-07-19,1294517,NGN,failed,mobile_money,payment,0
13441,6,2023-07-24,658988,NGN,successful,ussd,payment,6589.88
13442,6,2023-07-25,650619,NGN,successful,mobile_money,payment,6506.19
13443,6,2023-07-16,588069,NGN,successful,mobile_money,payment,5880.69
13444,6,2023-07-17,2472556,NGN,successful,mobile_money,payment,24725.56
13445,6,2023-07-11,975057,NGN,successful,card,payment,9750.57
13446,6,2023-07-17,1602890,NGN,successful,card,payment,16028.9
13447,6,2023-07-08,1679818,NGN,successful,card,payment,16798.18
13448,6,2023-07-02,1236017,NGN,successful,bank_transfer,payment,12360.17
13449,6,2023-07-10,1430655,NGN,successful,mobile_money,payment,14306.55
13450,6,2023-07-25,1819982,NGN,successful,bank_transfer,refund,18199.82
13451,6,2023-07-16,1214602,NGN,successful,ussd,payment,12146.02
13452,6,2023-07-10,1507053,NGN,successful,card,payment,15070.53
13453,6,2023-07-23,2936860,NGN,pending,mobile_money,payment,0
13454,6,2023-07-13,2387623,NGN,successful,card,payment,23876.23
13455,6,2023-07-21,704368,NGN,successful,bank_transfer,payment,7043.68
13456,6,2023-07-04,469779,NGN,successful,ussd,payment,4697.79
13457,6,2023-07-13,1930050,NGN,successful,ussd,payment,19300.5
13458,6,2023-07-16,2464950,NGN,successful,card,payment,24649.5
13459,6,2023-07-08,1912704,NGN,pending,ussd,payment,0
13460,6,2023-07-04,499542,NGN,successful,card,payment,4995.42
13461,6,2023-07-08,1878607,NGN,successful,ussd,payment,18786.07
13462,6,2023-07-03,1016293,NGN,failed,bank_transfer,payment,0
13463,6,2023-07-19,2666922,NGN,failed,ussd,payment,0
13464,6,2023-07-03,2370768,NGN,successful,bank_transfer,payment,23707.68
13465,6,2023-07-03,653307,NGN,successful,ussd,payment,6533.07
13466,6,2023-07-28,1413748,NGN,successful,card,payment,14137.48
13467,6,2023-07-17,641023,NGN,successful,ussd,payment,6410.23
13468,6,2023-07-13,2622043,NGN,successful,card,payment,26220.43
13469,6,2023-07-07,756599,NGN,successful,bank_transfer,payment,7565.99
13470,6,2023-07-03,844486,NGN,successful,mobile_money,payment,8444.86
13471,6,2023-07-27,2123248,NGN,pending,card,payment,0
13472,6,2023-07-25,1710487,NGN,successful,mobile_money,payment,17104.87
13473,6,2023-07-08,2943504,NGN,successful,card,payment,29435.04
13474,6,2023-07-26,1066409,NGN,successful,card,payment,10664.09
13475,6,2023-07-15,1984119,NGN,successful,ussd,payment,19841.19
13476,6,2023-07-01,981197,NGN,successful,bank_transfer,payment,9811.97
13477,6,2023-07-05,815951,NGN,failed,card,payment,0
13478,6,2023-07-01,2584196,NGN,successful,card,payment,25841.96
13479,6,2023-07-28,1939671,NGN,successful,mobile_money,refund,19396.71
13480,6,2023-07-16,190709,NGN,successful,mobile_money,payment,1907.09
13481,6,2023-07-23,690751,NGN,successful,card,payment,6907.51
13482,6,2023-07-23,1624048,NGN,successful,card,payment,16240.48
13483,6,2023-07-03,2962929,NGN,successful,ussd,payment,29629.29
13484,6,2023-07-05,2375712,NGN,successful,mobile_money,payment,23757.12
13485,6,2023-07-18,1921706,NGN,successful,ussd,payment,19217.06
13486,6,2023-08-23,2773046,NGN,failed,card,payment,0
13487,6,2023-08-10,1869221,NGN,successful,card,payment,18692.21
13488,6,2023-08-14,1369490,NGN,successful,bank_transfer,payment,13694.9
13489,6,2023-08-13,2085995,NGN,successful,bank_transfer,payment,20859.95
13490,6,2023-08-26,2492946,NGN,pending,bank_transfer,payment,0
13491,6,2023-08-09,2529426,NGN,successful,card,payment,25294.26
13492,6,2023-08-17,1069899,NGN,successful,ussd,payment,10698.99
13493,6,2023-08-24,105789,NGN,successful,bank_transfer,payment,1057.89
13494,6,2023-08-20,2718500,NGN,successful,bank_transfer,payment,27185
13495,6,2023-08-26,1460386,NGN,successful,bank_transfer,payment,14603.86
13496,6,2023-08-18,1453577,NGN,successful,mobile_money,payment,14535.77
13497,6,2023-08-04,903488,NGN,failed,card,payment,0
13498,6,2023-08-03,1793554,NGN,successful,ussd,payment,17935.54
13499,6,2023-08-17,2494814,NGN,successful,mobile_money,refund,24948.14
13500,6,2023-08-17,2984439,NGN,successful,card,payment,29844.39
13501,6,2023-08-13,1702669,NGN,successful,ussd,payment,17026.69
13502,6,2023-08-13,2422124,NGN,successful,card,payment,24221.24
13503,6,2023-08-06,2598094,NGN,successful,card,payment,25980.94
13504,6,2023-08-12,1223869,NGN,successful,card,payment,12238.69
13505,6,2023-08-11,2259350,NGN,successful,mobile_money,payment,22593.5
13506,6,2023-08-11,1306407,NGN,successful,card,payment,13064.07
13507,6,2023-08-17,1835247,NGN,successful,ussd,payment,18352.47
13508,6,2023-08-21,2734598,NGN,successful,bank_transfer,payment,27345.98
13509,6,2023-08-16,2123231,NGN,successful,card,payment,21232.31
13510,6,2023-08-22,1334772,NGN,successful,mobile_money,payment,13347.72
13511,6,2023-08-06,184375,NGN,successful,mobile_money,payment,1843.75
13512,6,2023-08-16,614296,NGN,successful,ussd,payment,6142.96
13513,6,2023-08-22,317307,NGN,successful,card,payment,3173.07
13514,6,2023-08-09,394648,NGN,successful,mobile_money,payment,3946.48
13515,6,2023-08-16,2965668,NGN,successful,bank_transfer,payment,29656.68
13516,6,2023-08-15,1521162,NGN,successful,bank_transfer,payment,15211.62
13517,6,2023-08-25,197285,NGN,successful,card,payment,1972.85
13518,6,2023-08-01,2952511,NGN,successful,mobile_money,payment,29525.11
13519,6,2023-08-22,2941415,NGN,successful,mobile_money,payment,29414.15
13520,6,2023-08-22,724517,NGN,successful,bank_transfer,payment,7245.17
13521,6,2023-08-19,1455843,NGN,failed,card,payment,0
13522,6,2023-08-03,2961772,NGN,successful,bank_transfer,payment,29617.72
13523,6,2023-08-14,675243,NGN,failed,mobile_money,payment,0
13524,6,2023-08-12,2779319,NGN,successful,bank_transfer,payment,27793.19
13525,6,2023-08-21,2471966,NGN,successful,mobile_money,payment,24719.66
13526,6,2023-08-26,1915272,NGN,successful,mobile_money,payment,19152.72
13527,6,2023-08-05,823508,NGN,successful,bank_transfer,payment,8235.08
13528,6,2023-08-07,772973,NGN,successful,mobile_money,payment,7729.73
13529,6,2023-08-03,1406517,NGN,successful,mobile_money,payment,14065.17
13530,6,2023-08-08,174247,NGN,successful,mobile_money,payment,1742.47
13531,6,2023-08-26,401989,NGN,successful,ussd,payment,4019.89
13532,6,2023-08-04,799079,NGN,successful,card,payment,7990.79
13533,6,2023-08-09,509059,NGN,successful,bank_transfer,payment,5090.59
13534,6,2023-08-06,1960470,NGN,failed,card,payment,0
13535,6,2023-08-19,2392622,NGN,successful,bank_transfer,payment,23926.22
13536,6,2023-08-18,653497,NGN,successful,mobile_money,payment,6534.97
13537,6,2023-08-27,2080068,NGN,successful,mobile_money,payment,20800.68
13538,6,2023-08-02,2165508,NGN,successful,ussd,payment,21655.08
13539,6,2023-09-07,1468972,NGN,successful,bank_transfer,payment,14689.72
13540,6,2023-09-03,2634966,NGN,successful,bank_transfer,payment,26349.66
13541,6,2023-09-02,1062039,NGN,successful,card,payment,10620.39
13542,6,2023-09-23,2615072,NGN,successful,bank_transfer,payment,26150.72
13543,6,2023-09-15,479312,NGN,successful,bank_transfer,payment,4793.12
13544,6,2023-09-27,2918950,NGN,successful,bank_transfer,payment,29189.5
13545,6,2023-09-25,552021,NGN,failed,card,payment,0
13546,6,2023-09-23,862371,NGN,successful,card,payment,8623.71
13547,6,2023-09-28,2982203,NGN,successful,mobile_money,refund,29822.03
13548,6,2023-09-19,2343373,NGN,pending,card,payment,0
13549,6,2023-09-28,939527,NGN,successful,card,payment,9395.27
13550,6,2023-09-15,153880,NGN,successful,ussd,payment,1538.8
13551,6,2023-09-07,739386,NGN,successful,ussd,payment,7393.86
13552,6,2023-09-16,1761079,NGN,successful,mobile_money,payment,17610.79
13553,6,2023-09-03,2097688,NGN,successful,bank_transfer,payment,20976.88
13554,6,2023-09-19,809360,NGN,successful,ussd,payment,8093.6
13555,6,2023-09-21,2427376,NGN,successful,bank_transfer,payment,24273.76
13556,6,2023-09-14,2666336,NGN,successful,bank_transfer,refund,26663.36
13557,6,2023-09-26,1831136,NGN,successful,mobile_money,payment,18311.36
13558,6,2023-09-16,1890127,NGN,successful,card,payment,18901.27
13559,6,2023-09-20,1271331,NGN,successful,bank_transfer,payment,12713.31
13560,6,2023-09-06,1516143,NGN,successful,bank_transfer,payment,15161.43
13561,6,2023-09-03,1730537,NGN,successful,bank_transfer,payment,17305.37
13562,6,2023-09-13,909542,NGN,successful,mobile_money,payment,9095.42
13563,6,2023-09-07,2445032,NGN,failed,card,payment,0
13564,6,2023-09-25,2512776,NGN,successful,mobile_money,payment,25127.76
13565,6,2023-09-27,145195,NGN,successful,mobile_money,payment,1451.95
13566,6,2023-09-03,2901553,NGN,pending,card,payment,0
13567,6,2023-09-22,190417,NGN,successful,ussd,payment,1904.17
13568,6,2023-09-15,1934307,NGN,successful,card,payment,19343.07
13569,6,2023-09-25,381138,NGN,successful,bank_transfer,payment,3811.38
13570,6,2023-09-28,2579868,NGN,pending,bank_transfer,payment,0
13571,6,2023-09-23,1239882,NGN,successful,bank_transfer,payment,12398.82
13572,6,2023-09-18,2053757,NGN,successful,bank_transfer,payment,20537.57
13573,6,2023-09-18,1674344,NGN,successful,bank_transfer,payment,16743.44
13574,6,2023-09-22,1213891,NGN,successful,ussd,payment,12138.91
13575,6,2023-09-14,2191937,NGN,successful,ussd,payment,21919.37
13576,6,2023-09-20,1267153,NGN,successful,mobile_money,refund,12671.53
13577,6,2023-09-16,2848822,NGN,successful,bank_transfer,payment,28488.22
13578,6,2023-09-17,1296920,NGN,failed,mobile_money,payment,0
13579,6,2023-09-03,963266,NGN,successful,card,payment,9632.66
13580,6,2023-09-25,151235,NGN,successful,mobile_money,payment,1512.35
13581,6,2023-09-23,2496519,NGN,successful,ussd,payment,24965.19
13582,6,2023-09-14,2111183,NGN,successful,ussd,payment,21111.83
13583,6,2023-09-02,2240941,NGN,successful,bank_transfer,payment,22409.41
13584,6,2023-09-11,661771,NGN,successful,ussd,payment,6617.71
13585,6,2023-09-07,103723,NGN,successful,ussd,payment,1037.23
13586,6,2023-09-28,2678769,NGN,successful,bank_transfer,payment,26787.69
13587,6,2023-09-04,305175,NGN,pending,mobile_money,payment,0
13588,6,2023-09-10,620596,NGN,successful,bank_transfer,payment,6205.96
13589,6,2023-09-25,522727,NGN,successful,mobile_money,payment,5227.27
13590,6,2023-09-03,169537,NGN,successful,ussd,payment,1695.37
13591,6,2023-09-25,879496,NGN,successful,card,payment,8794.96
13592,6,2023-09-02,2089474,NGN,successful,mobile_money,payment,20894.74
13593,6,2023-09-12,147911,NGN,successful,ussd,payment,1479.11
13594,6,2023-09-03,1239944,NGN,failed,ussd,payment,0
13595,6,2023-09-06,764862,NGN,successful,ussd,payment,7648.62
13596,6,2023-09-10,1653919,NGN,successful,card,payment,16539.19
13597,6,2023-09-14,485863,NGN,successful,mobile_money,payment,4858.63
13598,6,2023-09-15,1141944,NGN,failed,card,payment,0
13599,6,2023-09-10,668190,NGN,successful,mobile_money,payment,6681.9
13600,6,2023-09-04,1318985,NGN,failed,mobile_money,payment,0
13601,6,2023-09-22,1727017,NGN,successful,ussd,payment,17270.17
13602,6,2023-09-26,228555,NGN,successful,card,payment,2285.55
13603,6,2023-09-19,2853356,NGN,successful,mobile_money,payment,28533.56
13604,6,2023-09-02,1527513,NGN,successful,card,payment,15275.13
13605,6,2023-09-01,913012,NGN,successful,ussd,payment,9130.12
13606,6,2023-09-15,2102395,NGN,successful,card,payment,21023.95
13607,6,2023-10-08,1224913,NGN,successful,bank_transfer,payment,12249.13
13608,6,2023-10-14,2605481,NGN,successful,bank_transfer,payment,26054.81
13609,6,2023-10-10,2361639,NGN,successful,mobile_money,payment,23616.39
13610,6,2023-10-04,385428,NGN,successful,bank_transfer,payment,3854.28
13611,6,2023-10-01,538718,NGN,successful,bank_transfer,payment,5387.18
13612,6,2023-10-26,782582,NGN,pending,ussd,payment,0
13613,6,2023-10-23,2572601,NGN,successful,mobile_money,payment,25726.01
13614,6,2023-10-27,2972479,NGN,successful,bank_transfer,payment,29724.79
13615,6,2023-10-23,1181497,NGN,successful,bank_transfer,payment,11814.97
13616,6,2023-10-01,442090,NGN,successful,bank_transfer,payment,4420.9
13617,6,2023-10-14,373284,NGN,successful,ussd,refund,3732.84
13618,6,2023-10-11,648604,NGN,successful,mobile_money,payment,6486.04
13619,6,2023-10-01,499413,NGN,successful,card,payment,4994.13
13620,6,2023-10-28,2713466,NGN,successful,ussd,refund,27134.66
13621,6,2023-10-23,174547,NGN,successful,ussd,payment,1745.47
13622,6,2023-10-22,1494721,NGN,successful,ussd,payment,14947.21
13623,6,2023-10-19,874632,NGN,successful,mobile_money,payment,8746.32
13624,6,2023-10-03,1926450,NGN,successful,bank_transfer,payment,19264.5
13625,6,2023-10-18,2468386,NGN,pending,ussd,payment,0
13626,6,2023-10-02,2246240,NGN,successful,ussd,payment,22462.4
13627,6,2023-10-01,1260423,NGN,pending,card,payment,0
13628,6,2023-10-08,2216061,NGN,successful,ussd,payment,22160.61
13629,6,2023-10-07,1196572,NGN,successful,card,payment,11965.72
13630,6,2023-10-21,1335412,NGN,successful,bank_transfer,payment,13354.12
13631,6,2023-10-05,662001,NGN,successful,bank_transfer,payment,6620.01
13632,6,2023-10-19,2396271,NGN,successful,bank_transfer,payment,23962.71
13633,6,2023-10-19,695303,NGN,failed,ussd,payment,0
13634,6,2023-10-26,2192344,NGN,successful,mobile_money,payment,21923.44
13635,6,2023-10-12,2428720,NGN,successful,card,refund,24287.2
13636,6,2023-10-14,949276,NGN,successful,mobile_money,payment,9492.76
13637,6,2023-10-06,1167922,NGN,successful,bank_transfer,payment,11679.22
13638,6,2023-10-22,931387,NGN,successful,ussd,payment,9313.87
13639,6,2023-10-28,2056924,NGN,successful,bank_transfer,payment,20569.24
13640,6,2023-10-03,834062,NGN,successful,bank_transfer,payment,8340.62
13641,6,2023-10-16,2304190,NGN,successful,mobile_money,payment,23041.9
13642,6,2023-10-14,2794146,NGN,successful,ussd,payment,27941.46
13643,6,2023-10-14,325840,NGN,successful,mobile_money,payment,3258.4
13644,6,2023-10-20,969035,NGN,successful,bank_transfer,payment,9690.35
13645,6,2023-10-10,1759785,NGN,successful,ussd,payment,17597.85
13646,6,2023-10-24,173926,NGN,successful,bank_transfer,payment,1739.26
13647,6,2023-10-26,155051,NGN,successful,card,payment,1550.51
13648,6,2023-10-23,139155,NGN,successful,bank_transfer,payment,1391.55
13649,6,2023-10-06,1844062,NGN,successful,card,payment,18440.62
13650,6,2023-10-03,757500,NGN,pending,mobile_money,payment,0
13651,6,2023-10-23,2158985,NGN,pending,mobile_money,payment,0
13652,6,2023-10-06,572372,NGN,successful,bank_transfer,payment,5723.72
